N,P,K,temperature,humidity,ph,rainfall,label
51,57.08354292416354,18.226297214632154,29.048235951242628,60.31199778821899,8.08643240319778,89.4310249066354,arecanut
95,19.168994383013967,28.053756308994714,17.948130702267502,85.71920020992613,8.318154230232324,178.2691375460457,arecanut
46,84.56227975131264,112.22018400580819,22.408588052974565,31.703494180735245,6.285254512846944,105.24811530231817,arecanut
94,46.06539908157671,69.76987891467405,34.4643622927705,32.905523352528085,7.255444491767456,170.29178482116038,arecanut
13,74.04582103324377,83.80569191536554,15.494764019839453,43.563491952619444,8.144675883945222,236.45894784920944,arecanut
73,80.61718254039167,131.14396374309538,20.4167217515711,35.58608443478689,8.470678266814806,72.46158242919758,arecanut
56,67.81376585402397,34.24520971973324,17.119607090334522,32.74475458592839,7.03551336016858,73.2237310552078,arecanut
91,55.38801251515668,59.58747966645748,16.50712202645594,66.4246335458668,5.6449964631608625,195.57907872497472,arecanut
81,84.16446800620747,72.18453904948335,21.41201922709392,67.90469707151169,8.379916411761084,149.16600005400022,arecanut
93,47.02459450762761,99.04202794156969,26.090170287179987,38.1999892981817,8.23282866574524,204.21791052324227,arecanut
105,69.19451895971685,92.60292477482756,36.51968676293659,39.2161322302712,7.323897248573456,139.79953535965558,arecanut
55,60.38768295761466,93.77098184834477,19.53552960200946,36.582579961145875,6.543482774813662,204.11092754440313,arecanut
40,76.84957276557385,61.14866262357129,22.531152894792022,83.03896574784554,5.624483135570254,236.8176608462702,arecanut
86,50.76413710742814,20.864312842388543,24.208088637849535,88.92783297650169,6.626107392951422,73.72428918625833,arecanut
57,78.79152850431016,47.651604059470245,22.999200229561083,54.5207637606304,6.22364154551223,133.44058933563332,arecanut
89,74.89130216398397,129.03517430223187,22.220936307880265,82.49422397800242,6.425220946035966,88.8978158100688,arecanut
61,73.57378936288966,90.41764935612377,30.02857886047738,52.89408934957548,7.618860632472437,51.76917929473608,arecanut
26,11.822292737086766,73.8937447893902,37.387385578394685,36.69274069221199,7.166631628338035,82.13100488235986,arecanut
40,51.92645421950863,23.607473221769908,27.355495247433982,50.035152433898936,7.98842583656948,100.78095677746957,arecanut
88,85.96570756735721,85.6923928475783,24.60649691412894,54.020994269858875,8.269868194298722,223.33917026262293,arecanut
11,17.658919948086726,75.81597232210441,32.58346270476768,38.046037764152715,8.058733773272735,170.75742236603674,arecanut
29,16.882678973007714,140.14921204141223,36.53814240378552,58.60928062536627,7.2949164711843215,167.1448693045082,arecanut
85,72.5174456908737,141.58212068290246,31.086987352925902,74.26875732626672,6.656670131745233,237.30699152745342,arecanut
87,74.8397135570966,63.93273684502068,33.992947155441236,54.14310913751881,6.946433275527758,241.0356861382777,arecanut
101,77.01935196800859,124.6993602191763,27.1609359785149,54.848816013069765,8.143408494790123,154.80269851389244,arecanut
108,39.92584970510147,96.82032877631485,15.53488501873516,79.03501857554525,7.434318823499639,85.67606840000644,arecanut
107,63.470455703583056,44.039439985397436,25.909622089800216,54.71832102481456,7.022401297804025,119.35958322836531,arecanut
65,37.06025613547909,116.38644191954288,31.78783890244818,52.02388018763426,8.3353889194234,90.13199259932557,arecanut
52,12.050911784447793,139.8247234554292,15.735679395978742,73.40478587725049,5.999842052258623,116.8812801769816,arecanut
57,54.588977168350674,141.6490953748686,27.095175535167343,81.86482916219202,7.975120172310498,72.33449632340663,arecanut
118,73.45677806835648,33.107622061896386,36.58048587086894,32.36201675488619,6.113880958161908,137.35995120023915,arecanut
35,29.797963850590694,49.39903673542857,28.4862653541686,73.09522758949612,7.446620359783271,219.18795171705034,arecanut
83,53.24516663690985,33.39506755377844,21.615493864575253,54.27380615092592,8.3238499765656,233.03690494969783,arecanut
81,71.51303279910779,26.774780158130504,21.99557244419185,88.14287956755715,7.452203227439119,136.21842937113814,arecanut
116,81.37320648451998,25.677133643565632,26.40378653995802,30.406830815121616,8.052435371198742,234.8695507686202,arecanut
87,21.578034569573752,67.42386159160795,27.178190947436335,63.955163727144885,7.402907234482451,69.47930029593255,arecanut
71,60.32731182945228,113.90371711114484,36.73148686867492,39.47515896109346,8.365130744997622,132.2752232922764,arecanut
69,43.07639997897755,109.03311664231845,25.231846950842044,77.52853738932913,6.306929189850087,131.6797912554894,arecanut
50,87.14964565287335,39.7430870568232,38.981545514348184,41.28325752766614,7.016940358359643,161.79353327074173,arecanut
21,77.35981869968168,148.1748380212392,16.88601757154511,38.03371244376181,6.005541007410029,149.58862935117122,arecanut
36,17.4778353267753,41.15974232606973,39.01033964865203,43.11244671203492,8.032495306858399,155.65041755990447,arecanut
63,53.412108487803714,79.43464068678277,27.68663836736488,56.89820566587547,7.1443955751722195,194.16707465793453,arecanut
22,78.54910825613597,106.17726001270773,15.193687591108782,61.65636748208533,8.03604164691171,81.11821157651741,arecanut
94,54.49356423355261,57.72380454879643,30.002118079569005,64.16673798628777,6.21579891104115,201.09364253272742,arecanut
66,40.665270311878146,143.24988024727367,20.896977886516233,60.99683596142253,5.684357182191526,220.39059121146335,arecanut
92,86.93958167831354,136.67845465242203,23.60126839430713,80.43486208024623,8.043407702354752,115.08798549896846,arecanut
69,57.771367684077134,33.383400872345874,39.75015074009363,33.35256902522327,7.1270707375237725,90.80539423993801,arecanut
74,25.412107129078993,101.41957976056295,31.01088457459643,62.23631928273032,7.253706489146218,182.12203534781153,arecanut
62,81.06458332564364,53.00788601131951,15.397039488397946,36.970891221085274,8.356971788389998,154.14974383875048,arecanut
64,44.11580339982193,72.99463494107536,34.00731437201908,61.778016682964775,8.07107773671002,168.16705139187542,arecanut
45,54.836427952730105,100.54291295272031,36.10423414306578,74.52247523878718,7.990544961839969,106.81919859578952,arecanut
97,48.465719517051085,42.09668238335126,23.73510303012209,41.72493622160678,6.33157229284504,97.91886932797766,arecanut
16,11.067533740360576,144.2598722389297,16.82130533035312,81.8239871850499,6.344505365744886,131.22007205286752,arecanut
37,24.654336963414334,48.846450214986376,26.896834600150076,58.11914435740486,6.719081835005055,126.85756449511328,arecanut
59,85.50316413453997,141.21699555443075,25.571234293014545,35.25000670535972,7.8668773342137825,51.296416195719715,arecanut
16,74.00399240755243,105.14490558681443,35.50301107715674,43.14594732256689,6.346923734859063,107.65345332199676,arecanut
13,11.48303802915339,121.24255611019373,28.359114431699908,56.85389425402305,8.376356715060052,178.46104741347705,arecanut
55,65.16110313331222,125.4826624520921,39.12540301517784,47.605239627124895,5.7294541200078735,76.90037101295925,arecanut
16,34.52597108588954,56.19118846180031,15.682001465546229,88.926517721425,5.71296361381083,161.33605906215598,arecanut
53,86.46682671809798,20.585956778489653,34.152155132391755,52.297471812381346,7.575530296209249,81.42928381284773,arecanut
119,53.044270953466786,65.66958083957292,25.21428071444504,69.54763347873484,6.436284064244836,75.38515491253463,arecanut
47,73.23658732429722,32.85604521584111,24.53803814353452,35.0825390594555,6.510147605655297,116.91117325718281,arecanut
50,65.67671130235232,127.85863886098907,27.085248689456233,66.12520419346527,7.302074701487491,110.0411724021453,arecanut
57,88.48952431798384,136.21097101869555,24.656122524291803,80.59192443130081,5.532856539233163,94.20091493602754,arecanut
102,30.015401318400457,141.87843879225144,34.79014898104292,84.10128795951519,7.418008985153525,233.7553920956524,arecanut
27,45.36504862237017,19.80349231869713,20.024259682391705,39.22295132078891,7.731897343126434,74.91305397241928,arecanut
113,35.57527510778543,131.0320571979618,37.53207572220482,75.56944722253024,7.498757652439822,194.73616070395784,arecanut
67,24.150646763942376,99.52102554872138,15.916624146953795,37.88255873085316,5.81936795211334,213.9064430387197,arecanut
105,40.566484039848675,109.60987850245938,21.06769011589789,70.99287601478541,6.936960040148854,233.59046426782837,arecanut
73,50.21439781991303,101.24765625756704,32.59504432156371,32.902412658616505,7.794203847965004,98.0623556443182,arecanut
61,27.24805033158578,79.89503062737998,33.23026765727758,34.885328290830934,7.322106738867104,238.47266106774183,arecanut
67,88.25261773963929,142.0519863809138,21.285544130428274,41.26732428085532,6.581394494187023,142.85716533007007,arecanut
114,58.78024471584504,26.396766106591937,31.396618036423856,40.852970206691836,6.356757745297176,92.16775814668921,arecanut
19,85.02936307674396,46.92121824471546,35.493754983602074,63.58000990914591,7.0361976635448915,167.9274976465108,arecanut
57,84.97425088440856,44.52973476033038,35.79914690942642,74.05537334311794,6.437149954228014,218.99552984574973,arecanut
104,51.72726426646737,72.34409296982992,25.156576652693087,44.13487380229629,6.300548682504445,159.07517675826102,arecanut
37,34.48963363479994,33.45252631310461,31.18799671322115,42.476803326846806,7.655314508061755,136.6465257660807,arecanut
89,40.72010459424344,114.77720704309478,27.853800440256208,71.27725738167744,6.68545219530476,196.7488720333043,rubber
73,48.252913366506114,33.28642010649986,27.157284945661676,88.44801564899858,6.914225159304156,176.3185524824952,rubber
75,55.68727616331234,29.463965850196114,39.104596389263634,35.22623844153706,7.310106012172022,245.54493368100654,rubber
98,57.70396355363264,124.0906950998328,22.502452433910047,70.71930856409642,5.940659847229371,112.74499998072938,rubber
88,35.82298748588683,139.17387979845196,33.30517078623827,42.806298667867196,7.981252219674433,155.4360945477942,rubber
112,79.4872407527381,145.04310391132333,29.913465372287988,34.54372625912123,5.917916012345555,68.40721492905479,rubber
39,57.976924815355105,15.949760524552339,35.41793203192668,71.98512217775647,8.386384897067051,84.7549459639048,rubber
59,11.686971929083168,110.62841384670632,32.14737907947439,85.04639525475037,7.4706648071932005,79.11799514039943,rubber
79,56.13132554137199,70.58711333353833,29.10977540716503,65.39737900796348,7.723519067501769,232.40813180754188,rubber
47,62.83747625909176,124.94347596517034,35.02595822127368,51.64360300031417,8.198227992691335,172.64518168299224,rubber
14,28.286057343534374,34.408662464567314,32.994175716626145,43.97071018010131,7.285663889627699,229.06517978850331,rubber
13,41.00773250156735,118.69557537469156,16.754651546483714,85.16980984584188,7.234815939554547,191.0430524799628,rubber
62,88.47563320323296,30.882530808847598,31.92340950358963,50.05827673710708,5.63173821624992,109.07489331769179,rubber
41,45.20122969212419,40.570750005229485,22.145798073486155,36.30875465784324,5.995191958322599,69.0561003677009,rubber
62,57.0237012378659,119.19429577444569,19.314705413941354,53.93616202567941,7.237276266739485,202.90138971697255,rubber
102,57.732713031284995,92.24017395756853,21.359469411507163,57.621107480768345,7.280312089530598,190.49580316303533,rubber
40,53.52813032177076,56.4342577278047,20.402427276205266,80.08452753715616,8.150861305797033,167.37379315150693,rubber
72,16.784018462007715,75.3340739187335,30.95608637628449,52.37544006150685,7.295748547992719,69.75964438925718,rubber
26,12.088556644018702,19.654165376450642,36.06443790837152,66.01980796659623,6.372255949594924,61.57550549948276,rubber
108,78.27791302639247,83.8535611514993,35.72364972512501,47.92464601400637,7.898571533277127,156.9437727401176,rubber
26,83.24603384957715,11.621323657095875,26.184525345284182,54.043841156724525,8.320549958530004,180.06796741440078,rubber
54,71.72046527654973,131.18039942624657,30.06095509203078,52.11479315528143,6.799845796741225,114.19178648448533,rubber
50,66.1488866786095,54.65055740541734,36.09255984008256,84.92465777456415,6.4331482093169114,60.94946760375359,rubber
78,58.69978100885846,33.685017825794944,16.844791661219833,54.777669739250975,7.538095936270921,132.59164769752783,rubber
12,69.24440531099988,95.3279999286459,34.288713251643195,47.04679081603111,5.5813941284404756,74.80667688222144,rubber
68,76.14868290945915,65.81883774731956,19.052641163515823,61.64836175776537,7.983979222214758,157.05514610675374,rubber
87,61.33547858329451,78.66542532345154,32.16968515144525,32.3168602373097,6.321694230765815,196.29897043769563,rubber
70,37.15589706982179,75.27706624351289,27.858173513737313,81.37802832049212,7.900584123993945,175.78387331461957,rubber
92,77.61403650158827,21.16079913601405,30.395654993897324,60.031699818514134,5.632786510210171,230.20747108648695,rubber
102,41.7622003569098,52.620386478257096,21.30114102401113,64.88530979998143,6.353558999396498,128.43671757829685,rubber
47,43.25147257537698,37.08579008599247,30.747059515628813,60.6791474386982,6.858605098910395,78.72010703146478,rubber
76,87.36991837936895,85.6292554980729,17.18450585271768,52.749528810104636,5.679588995897786,95.25432492940956,rubber
19,86.95757068116285,13.365238058123442,22.876706831209862,53.111101128710274,7.364232211524992,108.73292059778672,rubber
118,65.73469367469431,53.23316780670399,37.21872763995903,83.27779827388778,8.145472490412052,168.64830064921028,rubber
89,24.922816915383503,23.444012641422596,22.20747429774198,65.97613666689718,6.085618319611777,78.88415767461802,rubber
112,84.61626953580644,22.966159747865127,28.5391833754708,65.97034451468068,6.273192110895561,140.57652564347507,rubber
11,22.986022359332328,92.7595581696068,15.428961441188882,56.33585711769911,6.714038266849975,138.61893173230027,rubber
96,39.192752554228335,131.6105906750314,34.45051038554226,61.699064664848336,7.090518928284279,166.6026981927211,rubber
96,83.7240439426603,68.24610176384368,38.00011959665949,73.6489812397388,7.815217850944419,111.41497602968498,rubber
67,70.23096483575571,96.35513425869567,30.022387071174776,51.40435267242971,5.813534521956026,198.88253774629217,rubber
107,70.78555589735772,40.473957236284406,30.1215414085126,73.91242904581799,7.922037849333258,230.51638762992746,rubber
22,39.651857039575596,41.07322669033185,21.85000479378526,76.21531190928636,7.624805776974426,230.74252541013894,rubber
54,12.768526025970557,75.43880499812207,15.567380919609414,87.22611793170802,7.960829874084837,187.87140433515793,rubber
57,47.887180602133995,118.05926245608823,36.178001274747345,33.48040408673638,7.808536727104189,239.57818486348464,rubber
31,67.62202928623077,89.08520685789651,22.713342412337376,37.76398147620965,7.146794532196882,184.8994556152081,rubber
27,25.192411983877747,19.016533622196807,29.56564590990976,88.05725147228154,7.155882213757975,123.40553326103387,rubber
98,36.083350455050095,73.63329529500007,33.81049752065305,62.168831831795764,8.404560184293716,232.11286943826613,rubber
103,56.112928556945576,50.162962334817664,25.125317052440852,43.07081583088849,6.747960115249533,236.3998078225034,rubber
108,16.0341151306137,115.00903236417653,31.04432066270693,30.80530697956337,6.740714914355399,109.17464552778726,rubber
75,34.292559966412306,139.3085376267806,24.057033401566535,46.22087918898723,8.085229111986964,83.80352593010832,rubber
16,14.493490939039573,105.83719383806633,31.32498937279128,74.55533528815684,8.46600653218593,199.91921424675274,rubber
35,11.106041269837892,79.01055125522163,19.63108568095168,80.03946687318889,8.34684845811338,102.86704771632841,rubber
94,50.77266680456708,19.339951150373665,33.61615347557317,70.92762248438754,6.593250919511292,56.650487363103565,rubber
37,47.61430549373034,74.89861936861202,34.90500553525865,78.4237974756537,7.682265628240973,89.10785031543867,rubber
118,32.124211429826914,148.6396652296291,17.96976739717991,72.51577059515023,8.37465537814257,178.8710630059202,rubber
35,35.37203301729782,75.68470401044979,23.555979837970263,42.4687567057845,8.23142486052894,131.11538124521297,rubber
112,48.88445351185531,24.730062712458707,36.576492181719125,79.06332538188929,6.965001109137658,223.05565951898393,rubber
33,23.80407701523729,29.205395723116155,17.955795623203375,75.09788976252236,6.34724950171842,232.56300096983006,rubber
107,18.227157394788822,75.7686860915861,25.48439411136998,43.92311012357267,5.953729474283521,130.72115125060856,rubber
81,27.576718792135864,76.40766551662897,31.97098172649458,53.00207224201054,6.392468169648239,141.479610183447,rubber
64,30.495960789004563,42.79664624705514,15.258980141761619,34.84879643351135,6.691145709125857,81.4545175502583,rubber
108,49.32431154926441,135.6167876719217,23.823187649621566,85.97383830882913,8.372107722284364,149.87353564491985,rubber
39,77.0170296029654,61.57213877786307,23.62398674109952,40.80625578022527,8.377959050657523,225.1932195322241,rubber
85,65.83216356559839,14.604835862396952,35.66689405929013,48.79081581280041,5.836627608828919,237.18598467328601,rubber
22,71.34511378026413,118.91916086608478,18.63427654782516,68.23853515432526,5.959974598148867,160.2896393713711,rubber
49,10.148620703696496,123.49768691247114,15.235717236089474,62.46096409973241,6.311533991572347,172.14040196552236,rubber
46,59.88351241657477,129.39314429091525,18.879349503317304,69.81886156899198,8.030600422830387,137.9359655249135,rubber
72,64.30429760370335,11.965459613945713,25.301472950847014,42.41719298939856,6.042413392865413,57.905606137261834,rubber
80,57.658695394697574,62.20475484868571,30.98887011049503,83.43458951855087,5.737439860085047,141.8373821936367,rubber
25,26.17687095559404,50.656137949628224,24.896057312626347,30.49067449201913,5.908906321563858,226.56092899270945,rubber
52,61.71102087842942,104.47128223697618,38.228777368398305,43.00327062142867,7.663252047819489,152.28527481875457,rubber
59,71.08408528420317,11.376955037549571,24.67738767560897,46.32629085637156,6.011560406282417,242.21404213187333,rubber
70,23.54017859632072,132.85218435136125,20.019579952557137,83.47710958934184,7.670695061151074,125.64579876681302,rubber
94,60.72407181976569,92.56041083740695,18.84514162156426,77.7162125664008,5.750114257978327,109.91128693578484,rubber
72,59.605399277524064,98.98555180724391,17.872131574334386,52.52178642304238,7.920203407414591,104.74289965060042,rubber
21,70.30265336135756,106.67958631493433,37.844734187616766,68.00253005508847,8.395031217640154,204.71599071014225,rubber
19,46.16201932160636,132.72980904535063,15.738450179045048,85.44920122203295,6.04759452130237,231.87297293227314,rubber
60,40.08465017609073,39.6474946960832,26.19778292632352,70.51351740998149,6.839826972549302,213.9151806180156,rubber
87,46.02536506184027,98.87718607654614,19.917952127672226,55.323316234733255,8.446561265843762,223.21011585712387,rubber
31,63.118588460730926,143.71575840672222,31.23363254031003,57.75711077856516,6.821215702777517,58.67422753984959,rubber
79,69.34898073961062,17.847111956854476,27.887818086829284,45.22534802506772,7.869594526392427,208.18199301714978,rubber
34,29.777646254462233,118.34375903541859,23.34612637764011,32.29407864129721,8.388443357885045,211.49308838634886,rubber
31,14.952003393119924,30.663383128875502,22.725186841485765,88.82894605195693,8.428427499445247,129.68384077270494,rubber
86,31.417445022261035,102.4018600629026,25.557882166552556,43.525666181838304,7.267786844849818,122.53851448871487,rubber
113,44.03532761769695,72.52202930003413,27.898147198524036,77.53293862208082,6.748236291330713,141.85800133951196,rubber
23,25.23645255136609,129.9153460736115,18.66508445962532,82.57163310311788,7.1100781232312285,171.20249189207863,rubber
39,86.42724331261117,125.48391645227014,33.13367385860812,60.12711199428712,7.240708410046683,95.87918763093964,rubber
99,87.4659599144926,88.53312978269128,23.75731933302216,45.88014262361114,6.919125666848556,167.48351005937283,rubber
102,12.696733869091021,120.46982074894453,26.261567213829927,59.01320091948776,6.4145832940739655,183.7041711038906,rubber
100,47.01226463336123,70.5052617596102,15.112730403005711,65.72112378199958,7.185877450941161,216.30840793058636,rubber
61,81.70374570680552,98.27633425646223,39.741742791185246,59.74557389593758,7.089681792163278,184.71803159957224,rubber
94,16.11818944594941,103.4906448447437,26.086524973891358,77.71654004872403,8.487787266953555,76.25497765223714,rubber
107,62.65307970695698,13.502802635477112,20.19460668821555,61.09667896088221,6.271797558498307,71.65011102522925,rubber
55,48.73243346679998,20.11267577952594,32.12023683341345,77.61283152784992,7.915404520261475,210.02434621244194,rubber
88,73.09207905501101,50.20485188333649,20.561956704061345,32.736733411997086,7.218312003520791,222.4454617412521,rubber
72,45.23303111108655,72.93189903183901,21.0427298351008,68.48344921294861,6.519909944232325,65.24990003589366,rubber
21,41.55556954957582,113.99945076438239,22.75676219783042,65.27203925008808,8.203379634261832,139.78423813050765,rubber
84,34.38152470174906,12.586110185051773,17.14635610923114,67.8349270262436,8.252036701250063,118.38515721878102,rubber
90,68.11625447445536,41.08084012236482,37.36296688491776,82.35369683581027,6.305539586853528,145.53814366070617,rubber
63,19.500796091510352,41.04261472245255,31.590641304542196,80.49802776408225,7.819781626504094,79.67942921937272,rubber
32,49.61868461089964,71.86718135944523,28.536715626112073,59.22926774617336,7.191243969897203,94.31121809845007,rubber
117,89.29983669982224,140.58864905783855,21.533419234512678,31.999045628540653,5.800365539284487,238.99904949626972,rubber
45,18.154870299337446,77.51190316043983,29.98010522695016,55.518723262285846,6.776099070757315,69.50310998619709,rubber
53,51.547728776288025,41.712755960517796,21.91986395378532,83.59010659158372,8.327743640217982,202.40144017108764,rubber
53,51.12295539116343,57.85515726853716,36.75067816759352,69.610061873673,6.742428692091401,65.33830506291582,rubber
119,76.06151050551138,129.10431257081933,17.763278363485348,52.424483385187585,5.604924920098475,122.54081341139431,rubber
74,10.241900569489522,74.8939358967507,22.493378203919356,54.90922689894512,7.999705669576856,81.29131510733691,rubber
68,30.693610471561996,28.770470949735984,36.217379910858085,45.31834780914158,7.4215934448304886,206.97485856024213,rubber
22,85.21680774530623,75.5671247781531,21.286292660235414,49.91786565177449,7.690822893219581,55.8559845662991,rubber
58,39.564444626643116,93.63235176454681,39.734169496436024,71.40649616867415,7.925588232383973,132.7342336866954,rubber
48,45.93150881135177,116.97235608486379,21.453985194942746,74.85426726972639,6.740942258577549,200.41919980693135,rubber
36,72.89921401340543,29.265513590181367,25.656373161315805,74.18879276734054,6.955182859811263,205.98520072224161,rubber
115,16.733783804677415,55.2136919532429,24.82800812157091,84.40018145608914,7.1856512160613395,84.16583250266542,rubber
92,19.790524358398205,107.82571799143099,22.975264102603813,52.26730295995034,7.158786488614837,71.14976984194783,rubber
15,21.29528820013059,114.7228568342714,37.68453383087649,77.79673743296607,8.153733442327392,207.3725050538398,rubber
102,83.52413448892125,96.37194331647916,37.3471789236187,82.16066109813653,6.08414074144463,92.96435711428629,rubber
93,25.669419071825992,135.01833351357922,39.77732258506572,41.9119219317749,5.585959135442641,53.322514609442216,rubber
75,41.34698312318713,120.14047678749026,18.35562555541966,65.75756313668408,7.6956929902143365,99.9461148287663,rubber
44,42.04144557700935,66.50257340133163,30.728570701779667,83.5227794613175,7.737905808135016,235.93832900599986,rubber
42,67.61281913709942,46.86864919433964,21.522796924292436,55.833013814792196,8.019047902455046,94.99777833976428,rubber
114,87.84212881528933,93.36259980447643,28.510603416989724,71.96450898783921,5.736372935173863,179.23821664665175,rubber
103,40.988961900844686,86.82870314525017,28.21741572645982,81.38776669760415,7.530353294502085,113.28573790598176,rubber
80,18.08757074845709,125.74119579546795,22.553086968888376,76.01386168572245,6.178071782424423,230.84376497246745,rubber
41,72.30891413205711,45.117587998337335,36.21206055812884,85.60872968778847,6.672818570892808,224.74464293329518,rubber
10,70.49109268789293,91.00734126445664,36.04675664594582,43.71142187146178,6.608992722139661,50.41818109398528,rubber
93,51.159607259297914,100.39516324336627,21.374541094924705,77.23840263321168,5.559330130629246,138.87177297195262,rubber
100,85.62258506615662,64.41869697885349,20.617721870679087,82.54700313620268,7.366239011590192,227.97172330243174,rubber
16,22.981634056075322,32.50138800491291,22.341215597028885,31.372562079600208,6.358746481910322,114.86902578668887,rubber
98,48.12173980665292,59.2463535550432,25.306367306555163,75.48082184534812,6.607389846687412,114.54730620217902,rubber
34,64.42231267457556,34.81801010178806,35.36453706532275,38.69246141020504,6.931558554247699,168.44021196576628,rubber
66,34.5590604528961,12.967238111050927,34.253113624632554,39.52819789522853,6.292023701276836,149.5810297980066,rubber
64,65.79295957441468,23.568502479312095,39.70938441098098,55.673184237883376,6.233723079958792,226.92688022947561,rubber
118,76.68821954734183,43.787884831841616,26.042360601759384,38.20258878536619,7.9848571176781284,111.37631655013544,rubber
36,85.29947672078099,58.64823172793064,35.34317761366748,42.43830593431578,5.724806411621428,87.96347669337217,rubber
91,59.053890701959745,125.99255011391388,27.88457837409081,69.81067035362823,7.833661045757902,163.54674874814265,rubber
68,15.601592532773072,41.71335140164375,17.763538117898136,59.628149351502174,7.531470453126575,163.50938887805836,rubber
42,41.60043519330767,141.10824387940102,37.225006566410215,45.9084770262173,8.37880397312278,180.0418915358772,rubber
55,81.63318922861096,129.35100407855074,30.21027016325409,65.1068795879512,6.500146415311804,240.1345937537466,rubber
71,41.85001071459553,114.43164185259805,38.33292579290868,56.80230794918174,7.734796294462398,73.70583228344879,rubber
26,59.33560287783034,63.228223657551894,21.02952475373084,42.83123680633488,7.133980512620965,226.07191439580586,rubber
111,47.43343367569433,108.13218597386268,18.48819442616041,51.25999564049564,7.351101777627061,111.34105567443291,rubber
117,18.33169477783884,15.101612098777316,35.71681372703331,47.42098952485526,7.187125066304706,141.8757582275967,rubber
79,45.8642850423529,52.86368869770943,26.380625725418717,85.88068304306509,8.30449726893515,127.70110106146788,rubber
70,88.75185911845283,52.25452523952226,36.35838268175891,42.7518678843707,6.03014704429712,153.65644123126424,rubber
44,42.84273519968552,75.62672152976785,15.535401112578857,74.12419637083318,6.080015115309781,64.33959441747557,rubber
62,18.23835875467136,36.40239925687634,21.90000371744241,65.92512294730093,6.316127857927212,115.11570472272179,rubber
64,59.97291878388418,112.4091417446007,25.86771880618844,40.99813440669587,8.226029568409578,209.239222155161,rubber
94,31.42691967652204,35.108392493280164,25.64675667495385,83.64265894528373,6.546763982187569,186.67220940747026,rubber
10,89.21468804150797,116.64570924994507,16.435515439838834,85.07131725106433,6.647565069625303,109.88147662765539,rubber
30,49.71806343267475,119.04477573154807,25.351303881380435,42.4166830247065,6.0721123527651395,199.53944601312173,rubber
61,42.286641093107974,100.17755138030007,15.358257195852108,43.45358721788828,6.142029275473336,176.97755895873092,rubber
110,82.44809858141616,131.5471619205739,30.59888284708272,48.98508954730404,8.107220648320258,213.44753438940273,rubber
41,80.0290888867482,18.188242272366246,27.614294629815973,66.41377477521661,6.95376131551926,143.74572105527488,rubber
91,77.17663893496314,147.46291818201738,34.79346174709602,50.00964800503174,8.319459929839095,183.9605972896947,rubber
14,87.18815870405449,78.48572775497384,28.482857006852583,42.083165687493455,6.359105642079,161.96020609400028,rubber
24,48.9144070560377,119.96802623362053,39.32866412637429,54.09516945191717,7.0041534153266305,88.16577353945137,rubber
94,45.048908095149606,61.90487053207971,21.341824280329917,52.796477067448436,6.379330369177651,223.37851233732587,rubber
23,54.37748054526396,133.23892405618318,39.50339445961802,34.499645509029584,6.367657203608308,139.74074637800766,rubber
71,60.749053262826635,101.55701810151562,20.488032324557658,54.508966646792736,6.7450260147254015,138.43094868594406,rubber
27,46.668419888567236,63.71484404735856,17.52706013261913,70.55117173258012,7.338102317020908,144.94276305567504,rubber
59,64.62612203224276,10.019795676919363,24.659788023267517,44.851218274303704,6.626929333469575,174.39966328728414,rubber
13,54.550712582759274,71.19657959560884,23.58490782660004,35.50491272672772,6.556350562040323,215.9910440012263,rubber
35,19.35890047521984,144.41798893534065,32.62795491372145,31.1180403740923,8.357529706820912,128.13922070126904,rubber
85,77.63681357380477,117.44352400800413,38.4837725699748,87.87341653992716,6.981726070139494,84.33747769791358,rubber
18,64.52939574000263,93.45181735105912,25.7703146064691,59.97669054516661,7.5757007931042395,167.257619053048,rubber
37,10.198360809493163,39.54653106073508,16.413517240988764,33.12510719847696,8.288701494360186,75.97810620105105,rubber
107,64.96600677693539,124.36572388231565,16.985667642938587,71.23132266873019,8.342002611180765,142.35528671419576,rubber
69,15.725834486016721,79.95076029448687,35.44024905967453,88.83560947765964,6.541090249588456,126.40237392901435,rubber
114,19.41930742072249,119.86927518450767,15.35936985020593,83.3473508348979,6.572608636335763,191.80488037960203,rubber
59,87.06843287903087,117.26150861418854,37.478213117897496,51.295394332551545,8.290830112217993,133.95006897991124,rubber
53,34.51154223091777,76.42641915752581,32.70005481089285,36.11686536349036,6.9291088334090185,228.47112095687393,rubber
68,72.79056657465134,90.00130894753491,22.964432466071095,57.09824418363235,8.366067296787254,240.73301864768203,rubber
22,76.34027687490173,55.168300815919906,34.9669237380047,87.60575036621753,6.174020598549331,249.50742627692483,rubber
34,21.61586489958922,62.97333211588054,21.654406242089152,52.679282196512034,5.5108222355103536,82.89894845004828,rubber
62,34.68701544952271,57.292636991105695,32.16977689898529,63.487238069477364,8.127163132256737,57.51311653899971,rubber
24,88.60724395559092,46.46943929137687,15.280362971561807,76.52606510761333,8.26569672688067,95.1206833718229,rubber
10,77.42782135359114,106.46538974681316,37.561321591069486,72.70134259577358,6.246609153872006,226.9222475138066,rubber
101,26.35430088042206,35.22313457077462,31.412796857994678,35.791667201564536,5.956007124657254,120.27420854477064,rubber
67,50.75859790958159,82.9574885864934,21.434615355252937,79.35425998688108,5.9554095948645,53.893831676098515,rubber
50,22.93866581206921,41.98300846239908,26.591334973621038,65.46002302508238,6.784605186137377,125.02592660056213,rubber
